dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1515470400,2018-01-09 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.6,-1.84,4,6.06,1006,,,93,7.2,140,,,,,75,300,Drizzle,light intensity drizzle,09n
1515474000,2018-01-09 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.68,-1.55,4,6.48,1006,,,100,7.2,160,,,,,75,300,Drizzle,light intensity drizzle,09n
1515477600,2018-01-09 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.14,-3.36,5,6.59,1004,,,93,10.29,150,,,,,75,300,Drizzle,light intensity drizzle,09n
1515481200,2018-01-09 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.11,-1.96,4.85,6.38,1003,,,93,8.23,160,0.24,,,,75,300,Drizzle,light intensity drizzle,09n
1515484800,2018-01-09 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.09,-4.5,4.66,6.27,1002,,,93,11.83,140,,,,,75,300,Drizzle,light intensity drizzle,09n
1515488400,2018-01-09 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.1,-2.69,4.74,6.39,1002,,,93,9.26,140,0.27,,,,75,300,Drizzle,light intensity drizzle,09d
1515492000,2018-01-09 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.05,-3.11,4.66,5.91,1001,,,93,9.77,140,0.18,,,,75,300,Drizzle,light intensity drizzle,09d
1515495600,2018-01-09 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.52,-3.06,5,6.36,1000,,,100,10.8,140,,,,,75,300,Drizzle,light intensity drizzle,09d
1515499200,2018-01-09 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.08,-2.24,5.93,6.99,999,,,93,10.29,140,,,,,75,300,Drizzle,light intensity drizzle,09d
1515502800,2018-01-09 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.56,-0.22,6,7.53,997,,,93,8.23,140,,,,,75,300,Drizzle,light intensity drizzle,09d
1515506400,2018-01-09 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.61,0.42,6,7.9,996,,,100,7.72,140,,,,,75,300,Drizzle,light intensity drizzle,09d
1515510000,2018-01-09 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.48,0.17,7,8.04,995,,,93,9.26,140,,,,,75,300,Drizzle,light intensity drizzle,09d
1515513600,2018-01-09 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.49,-1.98,7,8.18,994,,,93,12.35,150,0.14,,,,75,300,Drizzle,light intensity drizzle,09d
1515517200,2018-01-09 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.51,-1.23,7,8.3,994,,,93,11.32,150,1.23,,,,75,310,Drizzle,light intensity drizzle rain,09n
1515520800,2018-01-09 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.99,-0.65,7.54,8.38,994,,,93,11.32,140,1.13,,,,75,310,Drizzle,light intensity drizzle rain,09n
1515524400,2018-01-09 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.42,2.04,7.8,9,994,,,93,8.23,170,0.96,,,,75,310,Drizzle,light intensity drizzle rain,09n
1515528000,2018-01-09 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.05,4.97,7.64,8.84,994,,,87,3.09,180,,,,,75,803,Clouds,broken clouds,04n
1515531600,2018-01-09 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.2,4.15,7,8.84,995,,,93,3.09,230,,,,,75,803,Clouds,broken clouds,04n
1515535200,2018-01-09 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.79,1.73,5,8.14,996,,,93,4.12,220,,,,,75,803,Clouds,broken clouds,04n
1515538800,2018-01-09 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6,2.35,4.56,7.29,997,,,93,3.6,230,,,,,75,803,Clouds,broken clouds,04n
1515542400,2018-01-10 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.07,0.7,3.38,6.54,998,,,87,4.12,220,,,,,75,803,Clouds,broken clouds,04n
1515546000,2018-01-10 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5,0.79,3.8,6.04,998,,,93,4.12,250,,,,,40,802,Clouds,scattered clouds,03n
1515549600,2018-01-10 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.44,-0.04,2.17,5.64,998,,,87,4.12,250,,,,,40,802,Clouds,scattered clouds,03n
1515553200,2018-01-10 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.02,0.72,2.82,5.3,999,,,93,2.57,260,,,,,40,802,Clouds,scattered clouds,03n
1515556800,2018-01-10 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.46,0.15,2.72,5.1,1000,,,93,4.12,250,,,,,75,803,Clouds,broken clouds,04n
1515560400,2018-01-10 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.43,0.84,2.61,5,1000,,,93,3.09,240,,,,,75,803,Clouds,broken clouds,04n
1515564000,2018-01-10 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.86,-0.55,0.92,5,1001,,,93,4.12,250,,,,,75,803,Clouds,broken clouds,04n
1515567600,2018-01-10 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.48,-0.64,2.1,4.11,1001,,,93,3.6,260,,,,,20,801,Clouds,few clouds,02n
1515571200,2018-01-10 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.54,0.29,1.22,3.84,1002,,,87,0.51,0,,,,,20,801,Clouds,few clouds,02n
1515574800,2018-01-10 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.14,-1.03,0,3.61,1002,,,100,0.51,360,,,,,20,741,Fog,fog,50d
1515578400,2018-01-10 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.48,-0.19,1,4,1003,,,100,1.54,0,,,,,20,801,Clouds,few clouds,02d
1515582000,2018-01-10 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.53,3.23,3.2,7,1003,,,93,1.54,130,,,,,20,801,Clouds,few clouds,02d
1515585600,2018-01-10 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.57,3.56,4.45,7,1003,,,87,2.57,150,,,,,20,801,Clouds,few clouds,02d
1515589200,2018-01-10 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.2,2.76,4.77,7,1003,,,87,3.09,60,,,,,40,802,Clouds,scattered clouds,03d
1515592800,2018-01-10 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.22,2.61,4.83,7,1003,,,93,3.6,70,,,,,75,803,Clouds,broken clouds,04d
1515596400,2018-01-10 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.35,1.57,4.78,6,1004,,,93,3.6,60,,,,,75,741,Fog,fog,50d
1515600000,2018-01-10 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.49,1.1,4,5,1004,,,100,3.09,60,,,,,90,741,Fog,fog,50d
1515603600,2018-01-10 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.12,0.66,3.98,5.44,1005,,,100,3.09,50,,,,,90,741,Fog,fog,50n
1515607200,2018-01-10 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.64,0.36,4,6.16,1005,,,93,4.12,30,,,,,90,741,Fog,fog,50n
1515610800,2018-01-10 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.24,0.45,4,6.61,1006,,,100,3.6,40,,,,,90,741,Fog,fog,50n
1515614400,2018-01-10 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.33,1.27,4,7.11,1007,,,100,2.57,350,,,,,75,741,Fog,fog,50n
1515618000,2018-01-10 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.19,1.58,4.9,7.31,1008,,,100,3.6,10,,,,,75,803,Clouds,broken clouds,04n
1515621600,2018-01-10 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.03,0.31,3.62,6.78,1009,,,100,5.14,20,,,,,90,741,Fog,fog,50n
1515625200,2018-01-10 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.03,0.31,3.73,6.69,1010,,,100,5.14,20,,,,,90,741,Fog,fog,50n
1515628800,2018-01-11 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.5,0.39,3.19,6.33,1011,,,100,4.12,20,,,,,75,701,Mist,mist,50n
1515628800,2018-01-11 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.5,0.39,3.19,6.33,1011,,,100,4.12,20,,,,,75,741,Fog,fog,50n
1515632400,2018-01-11 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.46,0.71,2.86,6.1,1012,,,100,3.6,360,,,,,75,701,Mist,mist,50n
1515632400,2018-01-11 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.46,0.71,2.86,6.1,1012,,,100,3.6,360,,,,,75,741,Fog,fog,50n
1515636000,2018-01-11 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.03,0.92,3,6.07,1013,,,100,2.57,350,,,,,75,701,Mist,mist,50n
1515639600,2018-01-11 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.71,-0.64,1,5.8,1014,,,100,2.57,320,,,,,75,701,Mist,mist,50n
1515639600,2018-01-11 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.71,-0.64,1,5.8,1014,,,100,2.57,320,,,,,75,741,Fog,fog,50n
1515643200,2018-01-11 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.21,-0.42,2,5.91,1015,,,100,3.09,330,,,,,75,803,Clouds,broken clouds,04n
1515646800,2018-01-11 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.24,-0.38,2,6,1016,,,100,3.09,30,,,,,75,803,Clouds,broken clouds,04n
1515650400,2018-01-11 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.4,-1,1,5.94,1017,,,100,2.57,360,,,,,75,803,Clouds,broken clouds,04n
1515654000,2018-01-11 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.36,-1.42,1,5.88,1019,,,100,3.09,320,,,,,75,803,Clouds,broken clouds,04n
1515657600,2018-01-11 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.33,-0.73,1,5.82,1019,,,100,2.06,280,,,,,75,803,Clouds,broken clouds,04n
1515661200,2018-01-11 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.44,-2.12,0,5.61,1020,,,100,2.57,290,,,,,40,802,Clouds,scattered clouds,03d
1515664800,2018-01-11 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.86,-1.28,1,5.18,1021,,,100,2.06,270,,,,,75,803,Clouds,broken clouds,04d
1515668400,2018-01-11 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.75,-1.32,2,5.35,1022,,,100,3.6,270,,,,,75,803,Clouds,broken clouds,04d
1515672000,2018-01-11 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.72,0,3,5.67,1022,,,93,3.09,270,,,,,75,803,Clouds,broken clouds,04d
1515675600,2018-01-11 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.17,0.17,4,5.83,1023,,,93,3.6,280,,,,,75,803,Clouds,broken clouds,04d
1515679200,2018-01-11 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.78,0.44,3,5.81,1023,,,93,2.57,290,,,,,75,803,Clouds,broken clouds,04d
1515682800,2018-01-11 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.79,0.8,3,5.82,1023,,,93,2.06,300,,,,,20,801,Clouds,few clouds,02d
1515686400,2018-01-11 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.28,0.57,3,5.67,1023,,,93,1.54,0,,,,,40,741,Fog,fog,50d
1515690000,2018-01-11 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.83,-0.5,2,5.62,1023,,,100,2.57,240,,,,,75,741,Fog,fog,50n
1515693600,2018-01-11 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.89,-0.52,0,5.5,1024,,,100,1.03,0,,,,,40,741,Fog,fog,50n
1515697200,2018-01-11 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.34,-1.32,-1,5.19,1025,,,93,1.03,0,,,,,20,801,Clouds,few clouds,02n
1515700800,2018-01-11 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.53,-1.73,-2,5.44,1024,,,100,0.51,360,,,,,20,701,Mist,mist,50n
1515704400,2018-01-11 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,-0.34,-3.82,-3,5.53,1024,,,100,2.06,140,,,,,20,801,Clouds,few clouds,02n
1515708000,2018-01-11 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.64,-3.77,-1,5.41,1024,,,100,3.6,140,,,,,75,803,Clouds,broken clouds,04n
1515711600,2018-01-11 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.2,-3.64,-2,5.49,1024,,,93,4.12,140,,,,,40,802,Clouds,scattered clouds,03n
1515715200,2018-01-12 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.26,-3.57,-2,5.58,1024,,,93,4.12,150,,,,,75,803,Clouds,broken clouds,04n
1515718800,2018-01-12 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.34,-3.12,-3,5.59,1024,,,93,3.6,150,,,,,20,801,Clouds,few clouds,02n
1515722400,2018-01-12 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.72,-3.76,-2,5.57,1023,,,93,5.14,150,,,,,20,801,Clouds,few clouds,02n
1515726000,2018-01-12 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.79,-2.95,2,5.78,1022,,,87,7.2,140,,,,,40,802,Clouds,scattered clouds,03n
1515729600,2018-01-12 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.4,-3.77,1,5.75,1022,,,87,7.72,140,,,,,75,803,Clouds,broken clouds,04n
1515733200,2018-01-12 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.01,-3.13,0,5.75,1022,,,87,6.17,150,,,,,40,802,Clouds,scattered clouds,03n
1515736800,2018-01-12 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.19,-2.29,3,5.86,1021,,,81,6.69,140,,,,,40,802,Clouds,scattered clouds,03n
1515740400,2018-01-12 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.6,-2.54,3.81,5.97,1021,,,81,7.72,140,,,,,40,802,Clouds,scattered clouds,03n
1515744000,2018-01-12 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.03,-1.68,4.18,6.19,1020,,,81,7.2,150,,,,,75,803,Clouds,broken clouds,04n
1515747600,2018-01-12 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.93,-0.81,4.68,6.47,1020,,,75,7.2,180,,,,,75,803,Clouds,broken clouds,04d
1515751200,2018-01-12 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.94,1.12,6.03,7.24,1020,,,76,6.17,150,,,,,75,803,Clouds,broken clouds,04d
1515754800,2018-01-12 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.85,0.75,6.6,8,1020,,,76,8.23,150,,,,,75,803,Clouds,broken clouds,04d
1515758400,2018-01-12 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.93,-0.05,7.27,8,1019,,,71,9.26,160,,,,,75,803,Clouds,broken clouds,04d
1515762000,2018-01-12 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.95,0.69,7.48,8,1018,,,71,8.23,150,,,,,75,803,Clouds,broken clouds,04d
1515765600,2018-01-12 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.96,0.51,7.49,8,1017,,,76,8.75,150,,,,,75,803,Clouds,broken clouds,04d
1515769200,2018-01-12 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.97,1.07,7.51,8.07,1017,,,81,8.23,150,,,,,75,803,Clouds,broken clouds,04d
1515772800,2018-01-12 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.96,0.33,7.34,8.06,1016,,,81,9.26,150,,,,,75,803,Clouds,broken clouds,04d
1515776400,2018-01-12 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.97,2.51,7.38,8.12,1016,,,81,6.17,150,,,,,75,803,Clouds,broken clouds,04n
1515780000,2018-01-12 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.99,0.01,7.56,8.21,1015,,,81,9.77,160,,,,,75,803,Clouds,broken clouds,04n
1515783600,2018-01-12 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8,-0.85,7.66,8.26,1015,,,87,11.32,140,,,,,75,803,Clouds,broken clouds,04n
1515787200,2018-01-12 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.99,-0.86,7.59,8.2,1014,,,87,11.32,150,,,,,75,803,Clouds,broken clouds,04n
