DATASOURCE,DAYOFSERVICE,TRIPID,PROGRNUMBER,STOPPOINTID,PLANNEDTIME_ARR,PLANNEDTIME_DEP,ACTUALTIME_ARR,ACTUALTIME_DEP,VEHICLEID,PASSENGERS,PASSENGERSIN,PASSENGERSOUT,DISTANCE,SUPPRESSED,JUSTIFICATIONID,LASTUPDATE,NOTE
816,DB,31-JAN-18 00:00:00,6245747,20,2196,24937,24937,25144,25167,2534817,,,,,,,08-FEB-18 14:17:10,
817,DB,31-JAN-18 00:00:00,6243415,10,43,64653,64653,64829,64837,1000722,,,,,,,08-FEB-18 14:17:10,
818,DB,31-JAN-18 00:00:00,6243816,23,1662,41640,41640,42068,42068,1001212,,,,,,,08-FEB-18 14:17:10,
819,DB,31-JAN-18 00:00:00,6229888,40,3887,72569,72569,72883,72892,1001101,,,,,,,08-FEB-18 14:17:10,
820,DB,31-JAN-18 00:00:00,6245628,6,2387,57001,57001,56972,56972,2534838,,,,,,,08-FEB-18 14:17:10,
821,DB,31-JAN-18 00:00:00,6236979,42,7025,82100,82100,82129,82164,1000304,,,,,,,08-FEB-18 14:17:10,
822,DB,29-JAN-18 00:00:00,6235816,56,15,77037,77037,77019,77050,1932311,,,,,,,28-FEB-18 10:24:30,
823,DB,02-JAN-18 00:00:00,5967703,50,4523,32841,32841,32136,32136,1001215,,,,,,,09-JAN-18 20:18:05,
824,DB,02-JAN-18 00:00:00,5967600,76,4089,58464,58464,57612,57612,2406878,,,,,,,09-JAN-18 20:18:05,
825,DB,02-JAN-18 00:00:00,5962257,20,4514,50380,50380,50075,50102,2868391,,,,,,,09-JAN-18 20:18:05,
826,DB,29-JAN-18 00:00:00,6234754,83,6253,67064,67064,67560,67572,1932352,,,,,,,28-FEB-18 10:24:30,
827,DB,29-JAN-18 00:00:00,6235678,12,169,60021,60021,60010,60010,2868324,,,,,,,28-FEB-18 10:24:30,
828,DB,29-JAN-18 00:00:00,6244385,69,2126,63943,63943,64100,64100,2534830,,,,,,,28-FEB-18 10:24:30,
829,DB,29-JAN-18 00:00:00,6232394,27,1866,33342,33342,33451,33463,2693288,,,,,,,28-FEB-18 10:24:30,
830,DB,29-JAN-18 00:00:00,6235435,70,2127,59075,59075,58989,58989,1932354,,,,,,,28-FEB-18 10:24:30,
831,DB,29-JAN-18 00:00:00,6234825,35,3576,29354,29354,29330,29330,1000357,,,,,,,28-FEB-18 10:24:30,
832,DB,03-JAN-18 00:00:00,5956119,71,6282,61715,61715,61501,61501,2868403,,,,,,,11-JAN-18 18:46:25,
833,DB,03-JAN-18 00:00:00,5966174,18,6154,65989,65989,66037,66051,1001102,,,,,,,11-JAN-18 18:46:25,
834,DB,04-JAN-18 00:00:00,5963433,26,593,29371,29371,29325,29325,1932327,,,,,,,11-JAN-18 18:55:15,
835,DB,01-JAN-18 00:00:00,5965127,15,2058,54261,54261,54011,54011,2868386,,,,,,,08-JAN-18 17:21:10,
836,DB,01-JAN-18 00:00:00,5961498,62,1139,47469,47469,46741,46741,1001228,,,,,,,08-JAN-18 17:21:10,
837,DB,29-JAN-18 00:00:00,6241174,16,1648,77008,77008,77369,77402,2693234,,,,,,,28-FEB-18 10:24:30,
838,DB,29-JAN-18 00:00:00,6230921,38,619,32387,32387,32583,32592,2172248,,,,,,,28-FEB-18 10:24:30,
839,DB,29-JAN-18 00:00:00,6238556,18,2653,34429,34429,34580,34580,2534835,,,,,,,28-FEB-18 10:24:30,
840,DB,29-JAN-18 00:00:00,6234304,55,2207,34722,34722,35151,35151,1000227,,,,,,,28-FEB-18 10:24:30,
841,DB,29-JAN-18 00:00:00,6235231,11,7350,60668,60668,60720,60728,2868310,,,,,,,28-FEB-18 10:24:30,
842,DB,29-JAN-18 00:00:00,6234400,10,7242,34914,34914,35064,35064,1000886,,,,,,,28-FEB-18 10:24:30,
843,DB,29-JAN-18 00:00:00,6235356,63,1159,89887,89887,89646,89646,1001058,,,,,,,28-FEB-18 10:24:30,
844,DB,29-JAN-18 00:00:00,6241780,28,1205,55624,55624,55700,55719,1000704,,,,,,,28-FEB-18 10:24:30,
845,DB,29-JAN-18 00:00:00,6228629,15,2791,71116,71116,71167,71199,1000251,,,,,,,28-FEB-18 10:24:30,
846,DB,29-JAN-18 00:00:00,6243180,54,4384,49273,49273,49558,49569,2534858,,,,,,,28-FEB-18 10:24:30,
847,DB,29-JAN-18 00:00:00,6234408,93,52,73382,73382,73462,73471,2868393,,,,,,,28-FEB-18 10:24:30,
848,DB,29-JAN-18 00:00:00,6245722,70,2340,38980,38980,39085,39085,2172289,,,,,,,28-FEB-18 10:24:30,
849,DB,04-JAN-18 00:00:00,5969760,41,1284,50889,50889,51041,51051,1000957,,,,,,,11-JAN-18 18:55:15,
850,DB,04-JAN-18 00:00:00,5959231,46,3793,49035,49035,48685,48685,1932322,,,,,,,11-JAN-18 18:55:15,
851,DB,29-JAN-18 00:00:00,6243603,64,1143,53992,53992,53138,53154,2534870,,,,,,,28-FEB-18 10:24:30,
852,DB,09-JAN-18 00:00:00,6101421,5,786,47333,47333,47294,47308,2868325,,,,,,,17-JAN-18 07:58:19,
853,DB,09-JAN-18 00:00:00,6104122,62,1715,49865,49865,50006,50022,2172268,,,,,,,17-JAN-18 07:58:19,
854,DB,09-JAN-18 00:00:00,6100008,45,278,47587,47587,47848,48026,1001234,,,,,,,17-JAN-18 07:58:19,
855,DB,09-JAN-18 00:00:00,6099349,44,3225,37212,37212,37290,37306,1000945,,,,,,,17-JAN-18 07:58:19,
856,DB,09-JAN-18 00:00:00,6096973,38,1284,34804,34804,35887,35904,2172269,,,,,,,17-JAN-18 07:58:19,
857,DB,12-JAN-18 00:00:00,6088605,3,3588,61890,61890,61901,61911,1000712,,,,,,,20-JAN-18 20:53:06,
858,DB,12-JAN-18 00:00:00,6088866,19,1278,41190,41190,41135,41178,2868394,,,,,,,20-JAN-18 20:53:06,
859,DB,07-JAN-18 00:00:00,6091088,5,2311,68996,68996,68934,68934,2534792,,,,,,,15-JAN-18 08:39:15,
860,DB,07-JAN-18 00:00:00,6102827,31,1697,57100,57100,57258,57258,2534816,,,,,,,15-JAN-18 08:39:15,
861,DB,06-JAN-18 00:00:00,5965943,5,1557,29143,29143,29203,29203,2172303,,,,,,,15-JAN-18 08:25:25,
862,DB,08-JAN-18 00:00:00,6098231,13,670,65412,65412,65528,65528,1000354,,,,,,,16-JAN-18 08:33:19,
863,DB,08-JAN-18 00:00:00,6092491,19,759,54683,54683,54061,54073,2693225,,,,,,,16-JAN-18 08:33:19,
864,DB,11-JAN-18 00:00:00,6097668,50,4565,47921,47921,47641,47654,2406886,,,,,,,19-JAN-18 14:43:56,
865,DB,11-JAN-18 00:00:00,6093642,83,4640,77441,77441,77813,77813,1000941,,,,,,,19-JAN-18 14:43:56,
866,DB,11-JAN-18 00:00:00,6091668,8,7069,55556,55556,55606,55615,1001185,,,,,,,19-JAN-18 14:43:56,
867,DB,15-JAN-18 00:00:00,6115912,46,2652,74631,74631,74544,74557,1001191,,,,,,,23-JAN-18 10:24:03,
868,DB,15-JAN-18 00:00:00,6109105,22,1995,37280,37280,38642,38660,2693198,,,,,,,23-JAN-18 10:24:03,
869,DB,15-JAN-18 00:00:00,6117802,36,1101,61365,61365,61448,61463,1001138,,,,,,,23-JAN-18 10:24:03,
870,DB,05-JAN-18 00:00:00,5957194,22,1806,49261,49261,49211,49229,2534860,,,,,,,12-JAN-18 20:27:15,
871,DB,10-JAN-18 00:00:00,6089659,8,6095,38466,38466,38670,38670,2172289,,,,,,,18-JAN-18 11:48:12,
872,DB,10-JAN-18 00:00:00,6100817,14,1158,33903,33903,33883,33893,2868308,,,,,,,18-JAN-18 11:48:12,
873,DB,10-JAN-18 00:00:00,6096576,25,2236,56468,56468,56189,56201,1001203,,,,,,,18-JAN-18 11:48:12,
874,DB,10-JAN-18 00:00:00,6088706,7,4384,64376,64376,64469,64483,2693260,,,,,,,18-JAN-18 11:48:12,
875,DB,10-JAN-18 00:00:00,6094027,62,805,35040,35040,35001,35001,1932341,,,,,,,18-JAN-18 11:48:12,
876,DB,20-JAN-18 00:00:00,6109208,21,532,78239,78239,78371,78371,2868406,,,,,,,28-JAN-18 10:39:42,
877,DB,23-JAN-18 00:00:00,6228475,41,354,77388,77388,77793,77793,1000184,,,,,,,31-JAN-18 14:03:42,
878,DB,22-JAN-18 00:00:00,6225580,15,2701,57145,57145,57286,57286,1000321,,,,,,,30-JAN-18 13:53:42,
879,DB,22-JAN-18 00:00:00,6217105,49,496,25968,25968,26017,26033,1932333,,,,,,,30-JAN-18 13:53:42,
880,DB,23-JAN-18 00:00:00,6224980,59,615,43054,43054,42964,42974,1000770,,,,,,,31-JAN-18 14:03:42,
881,DB,23-JAN-18 00:00:00,6217636,13,2360,55190,55190,55176,55176,2172248,,,,,,,31-JAN-18 14:03:42,
882,DB,22-JAN-18 00:00:00,6213184,53,1702,30337,30337,31550,31550,2406916,,,,,,,30-JAN-18 13:53:42,
883,DB,22-JAN-18 00:00:00,6218604,36,2035,45814,45814,46268,46285,2868329,,,,,,,30-JAN-18 13:53:42,
884,DB,23-JAN-18 00:00:00,6212088,2,1492,25856,25856,25814,25814,2868342,,,,,,,31-JAN-18 14:03:42,
885,DB,17-JAN-18 00:00:00,6111241,58,415,72650,72650,72663,72663,1000233,,,,,,,25-JAN-18 18:02:03,
886,DB,18-JAN-18 00:00:00,6107398,15,204,55786,55786,55567,55575,1001201,,,,,,,26-JAN-18 21:12:42,
887,DB,18-JAN-18 00:00:00,6121840,14,1158,35103,35103,34952,34952,2693284,,,,,,,26-JAN-18 21:12:42,
888,DB,24-JAN-18 00:00:00,6213589,28,1850,85423,85423,85400,85400,2534860,,,,,,,31-JAN-18 21:17:42,
889,DB,24-JAN-18 00:00:00,6223951,27,2517,27402,27402,27945,27956,2534795,,,,,,,31-JAN-18 21:17:42,
890,DB,24-JAN-18 00:00:00,6219096,49,14,70853,70853,71359,71359,1001110,,,,,,,31-JAN-18 21:17:42,
891,DB,24-JAN-18 00:00:00,6213414,12,7469,52365,52365,52745,52745,1001072,,,,,,,31-JAN-18 21:17:42,
892,DB,24-JAN-18 00:00:00,6220672,54,3766,81698,81698,81940,81940,2868341,,,,,,,31-JAN-18 21:17:42,
893,DB,24-JAN-18 00:00:00,6215077,6,3487,25506,25506,25545,25574,1001184,,,,,,,31-JAN-18 21:17:42,
894,DB,24-JAN-18 00:00:00,6227934,66,1197,53633,53633,54303,54317,1932332,,,,,,,31-JAN-18 21:17:42,
895,DB,22-JAN-18 00:00:00,6227323,16,3941,28025,28025,28922,28922,1000913,,,,,,,30-JAN-18 13:53:42,
896,DB,22-JAN-18 00:00:00,6228503,16,4694,73136,73136,73211,73211,2406897,,,,,,,30-JAN-18 13:53:42,
897,DB,22-JAN-18 00:00:00,6223978,43,2015,59166,59166,58999,59008,2868336,,,,,,,30-JAN-18 13:53:42,
898,DB,21-JAN-18 00:00:00,6223585,18,2652,63736,63736,63769,63769,1932344,,,,,,,29-JAN-18 14:06:42,
899,DB,25-JAN-18 00:00:00,6219905,20,72,35916,35916,35818,35830,1001221,,,,,,,02-FEB-18 09:11:44,
900,DB,25-JAN-18 00:00:00,6214715,22,615,34915,34915,34731,34753,2406874,,,,,,,02-FEB-18 09:11:44,
901,DB,25-JAN-18 00:00:00,6227294,41,1288,56109,56109,56677,56698,2172271,,,,,,,02-FEB-18 09:11:44,
902,DB,16-JAN-18 00:00:00,6106123,28,3138,36466,36466,37336,37336,2406877,,,,,,,25-JAN-18 14:34:13,
903,DB,16-JAN-18 00:00:00,6112371,37,1350,29901,29901,29208,29218,1000117,,,,,,,25-JAN-18 14:34:13,
904,DB,16-JAN-18 00:00:00,6114553,15,6153,79994,79994,80228,80228,2868347,,,,,,,25-JAN-18 14:34:13,
905,DB,30-JAN-18 00:00:00,6237486,22,1995,39048,39048,39228,39247,2693198,,,,,,,08-FEB-18 14:07:43,
906,DB,30-JAN-18 00:00:00,6230984,32,2031,31955,31955,32275,32310,1000372,,,,,,,08-FEB-18 14:07:43,
907,DB,30-JAN-18 00:00:00,6241256,66,1597,48276,48276,48372,48383,2693192,,,,,,,08-FEB-18 14:07:43,
908,DB,28-JAN-18 00:00:00,6230171,21,2400,73306,73306,73201,73201,1000962,,,,,,,06-FEB-18 13:03:54,
909,DB,29-JAN-18 00:00:00,6230378,19,1687,74568,74568,74520,74520,2868318,,,,,,,28-FEB-18 10:24:30,
910,DB,29-JAN-18 00:00:00,6235415,16,1076,52905,52905,52874,52916,1000160,,,,,,,28-FEB-18 10:24:30,
911,DB,29-JAN-18 00:00:00,6242346,2,6319,49232,49232,49237,49237,2693240,,,,,,,28-FEB-18 10:24:30,
912,DB,29-JAN-18 00:00:00,6240443,57,1392,46513,46513,46271,46271,1000375,,,,,,,28-FEB-18 10:24:30,
913,DB,29-JAN-18 00:00:00,6243085,26,1786,54454,54454,54549,54561,2868406,,,,,,,28-FEB-18 10:24:30,
914,DB,29-JAN-18 00:00:00,6241446,10,4619,22550,22550,22238,22271,1000933,,,,,,,28-FEB-18 10:24:30,
915,DB,29-JAN-18 00:00:00,6244179,24,1352,44374,44374,44641,44662,1932351,,,,,,,28-FEB-18 10:24:30,
916,DB,29-JAN-18 00:00:00,6229539,27,1845,37300,37300,37445,37445,1001215,,,,,,,28-FEB-18 10:24:30,
917,DB,28-JAN-18 00:00:00,6235778,69,5092,80255,80255,80809,80825,2868383,,,,,,,06-FEB-18 13:03:54,
918,DB,26-JAN-18 00:00:00,6212657,1,4495,29400,29400,29473,29473,1000225,,,,,,,06-FEB-18 09:32:15,
919,DB,26-JAN-18 00:00:00,6212255,65,758,59410,59410,59639,59639,1000614,,,,,,,06-FEB-18 09:32:15,
920,DB,26-JAN-18 00:00:00,6213583,73,749,52561,52561,52632,52632,2406884,,,,,,,06-FEB-18 09:32:15,
921,DB,31-JAN-18 00:00:00,6234566,9,942,79743,79743,79782,79782,2868312,,,,,,,08-FEB-18 14:17:10,
922,DB,26-JAN-18 00:00:00,6215384,23,2200,27365,27365,27506,27523,2534867,,,,,,,06-FEB-18 09:32:15,
923,DB,31-JAN-18 00:00:00,6235629,3,496,43604,43604,43599,43616,1001095,,,,,,,08-FEB-18 14:17:10,
924,DB,26-JAN-18 00:00:00,6224507,72,4407,67953,67953,69019,69034,2868334,,,,,,,06-FEB-18 09:32:15,
925,DB,31-JAN-18 00:00:00,6238725,30,1696,44340,44340,44358,44375,1000603,,,,,,,08-FEB-18 14:17:10,
926,DB,31-JAN-18 00:00:00,6234841,37,4986,27626,27626,27604,27604,2693186,,,,,,,08-FEB-18 14:17:10,
927,DB,01-FEB-18 00:00:00,6230136,29,1353,31461,31461,32187,32233,2693266,,,,,,,09-FEB-18 08:53:15,
928,DB,01-FEB-18 00:00:00,6234919,3,3926,40414,40414,40417,40436,2693214,,,,,,,09-FEB-18 08:53:15,
929,DB,01-FEB-18 00:00:00,6235108,3,1172,60121,60121,60175,60175,1000150,,,,,,,09-FEB-18 08:53:15,
930,DB,01-FEB-18 00:00:00,6236020,28,1089,31961,31961,31978,32135,1001150,,,,,,,09-FEB-18 08:53:15,
931,DB,01-FEB-18 00:00:00,6239047,58,3384,86751,86751,87272,87272,2868348,,,,,,,09-FEB-18 08:53:15,
932,DB,01-FEB-18 00:00:00,6242081,2,7,60428,60428,60430,60512,1932311,,,,,,,09-FEB-18 08:53:15,
933,DB,01-FEB-18 00:00:00,6234565,11,3707,76414,76414,76538,76548,1932313,,,,,,,09-FEB-18 08:53:15,
934,DB,01-FEB-18 00:00:00,6233450,1,4341,34200,34200,34235,34235,2534837,,,,,,,09-FEB-18 08:53:15,
935,DB,01-FEB-18 00:00:00,6244480,35,3678,47221,47221,47829,47847,2693255,,,,,,,09-FEB-18 08:53:15,
936,DB,01-FEB-18 00:00:00,6232127,14,1640,30794,30794,30982,30996,1000956,,,,,,,09-FEB-18 08:53:15,
937,DB,01-FEB-18 00:00:00,6237410,38,2620,27249,27249,26875,26893,2172300,,,,,,,09-FEB-18 08:53:15,
938,DB,01-FEB-18 00:00:00,6235658,25,4413,80245,80245,80134,80141,1000495,,,,,,,09-FEB-18 08:53:15,
939,DB,01-FEB-18 00:00:00,6238134,16,1076,70622,70622,71560,71573,1000190,,,,,,,09-FEB-18 08:53:15,
940,DB,01-FEB-18 00:00:00,6239938,8,388,44739,44739,44739,44739,2534792,,,,,,,09-FEB-18 08:53:15,
941,DB,01-FEB-18 00:00:00,6232135,38,1221,25937,25937,25915,25936,1000776,,,,,,,09-FEB-18 08:53:15,
942,DB,01-FEB-18 00:00:00,6230950,21,1593,25554,25554,25504,25504,1001137,,,,,,,09-FEB-18 08:53:15,
943,DB,01-FEB-18 00:00:00,6244180,52,1020,52375,52375,52832,52895,1932313,,,,,,,09-FEB-18 08:53:15,
944,DB,01-FEB-18 00:00:00,6237962,39,1906,45366,45366,45506,45523,1000601,,,,,,,09-FEB-18 08:53:15,
945,DB,01-FEB-18 00:00:00,6242703,49,2022,35457,35457,36433,36445,2406895,,,,,,,09-FEB-18 08:53:15,
946,DB,01-FEB-18 00:00:00,6244179,34,1619,45496,45496,45595,45595,1932313,,,,,,,09-FEB-18 08:53:15,
947,DB,01-FEB-18 00:00:00,6233825,46,1871,64048,64048,66316,66331,1000615,,,,,,,09-FEB-18 08:53:15,
948,DB,01-FEB-18 00:00:00,6242946,37,1367,63910,63910,64317,64333,2534864,,,,,,,09-FEB-18 08:53:15,
949,DB,01-FEB-18 00:00:00,6235148,15,80,30499,30499,30731,30825,1000900,,,,,,,09-FEB-18 08:53:15,
950,DB,01-FEB-18 00:00:00,6231112,2,4725,71234,71234,71363,71363,1932339,,,,,,,09-FEB-18 08:53:15,
951,DB,01-FEB-18 00:00:00,6242641,16,756,36582,36582,36220,36220,2868381,,,,,,,09-FEB-18 08:53:15,
952,DB,01-FEB-18 00:00:00,6244719,66,7020,78574,78574,78730,78730,1000952,,,,,,,09-FEB-18 08:53:15,
953,DB,01-FEB-18 00:00:00,6240818,9,1756,28401,28401,28406,28426,1000708,,,,,,,09-FEB-18 08:53:15,
954,DB,03-FEB-18 00:00:00,6233609,41,1419,52788,52788,53703,53703,2693202,,,,,,,12-FEB-18 08:21:25,
955,DB,03-FEB-18 00:00:00,6236851,34,854,51071,51071,51221,51221,1001243,,,,,,,12-FEB-18 08:21:25,
956,DB,03-FEB-18 00:00:00,6231704,7,6219,23150,23150,23157,23174,2406923,,,,,,,12-FEB-18 08:21:25,
957,DB,03-FEB-18 00:00:00,6241389,3,7453,33447,33447,33511,33534,2868334,,,,,,,12-FEB-18 08:21:25,
958,DB,03-FEB-18 00:00:00,6233188,42,2780,30531,30531,30622,30634,1001178,,,,,,,12-FEB-18 08:21:25,
959,DB,03-FEB-18 00:00:00,6231971,10,2991,73477,73477,73705,73705,1000117,,,,,,,12-FEB-18 08:21:25,
960,DB,03-FEB-18 00:00:00,6245558,17,47,38668,38668,38563,38589,2693264,,,,,,,12-FEB-18 08:21:25,
961,DB,03-FEB-18 00:00:00,6230592,10,1270,31126,31126,31210,31231,2868401,,,,,,,12-FEB-18 08:21:25,
962,DB,03-FEB-18 00:00:00,6239054,4,1218,36096,36096,36091,36091,1932325,,,,,,,12-FEB-18 08:21:25,
963,DB,03-FEB-18 00:00:00,6238959,70,4385,44983,44983,45429,45443,2172296,,,,,,,12-FEB-18 08:21:25,
964,DB,03-FEB-18 00:00:00,6239695,49,3874,66986,66986,67679,67679,1001108,,,,,,,12-FEB-18 08:21:25,
965,DB,03-FEB-18 00:00:00,6231253,80,4411,30405,30405,30176,30176,2868362,,,,,,,12-FEB-18 08:21:25,
966,DB,03-FEB-18 00:00:00,6235177,69,7011,76947,76947,77710,77729,2534817,,,,,,,12-FEB-18 08:21:25,
967,DB,03-FEB-18 00:00:00,6229833,24,1863,77440,77440,77423,77438,2693288,,,,,,,12-FEB-18 08:21:25,
968,DB,03-FEB-18 00:00:00,6244059,22,2198,73401,73401,73504,73515,2868368,,,,,,,12-FEB-18 08:21:25,
969,DB,03-FEB-18 00:00:00,6233283,45,2615,86685,86685,87009,87009,2693282,,,,,,,12-FEB-18 08:21:25,
970,DB,03-FEB-18 00:00:00,6243589,21,2444,58652,58652,58893,58912,2534866,,,,,,,12-FEB-18 08:21:25,
971,DB,04-FEB-18 00:00:00,6261045,31,5129,49743,49743,50506,50506,2693263,,,,,,,12-FEB-18 08:50:15,
972,DB,04-FEB-18 00:00:00,6246527,9,7579,78845,78845,78847,78865,1001148,,,,,,,12-FEB-18 08:50:15,
973,DB,04-FEB-18 00:00:00,6261929,29,127,62988,62988,62889,62909,2868313,,,,,,,12-FEB-18 08:50:15,
974,DB,03-FEB-18 00:00:00,6243838,41,3640,36391,36391,36659,36677,1000354,,,,,,,12-FEB-18 08:21:25,
975,DB,03-FEB-18 00:00:00,6240964,37,1484,46091,46091,47217,47244,2693256,,,,,,,12-FEB-18 08:21:25,
976,DB,04-FEB-18 00:00:00,6261180,68,2125,64903,64903,63946,63959,2534835,,,,,,,12-FEB-18 08:50:15,
977,DB,04-FEB-18 00:00:00,6248521,14,203,29355,29355,29802,29802,1001239,,,,,,,12-FEB-18 08:50:15,
978,DB,04-FEB-18 00:00:00,6246865,28,625,82020,82020,81928,81928,2693208,,,,,,,12-FEB-18 08:50:15,
979,DB,04-FEB-18 00:00:00,6247124,15,1897,60881,60881,60830,60840,1001214,,,,,,,12-FEB-18 08:50:15,
980,DB,04-FEB-18 00:00:00,6247468,6,7204,54064,54064,54131,54162,1000758,,,,,,,12-FEB-18 08:50:15,
981,DB,04-FEB-18 00:00:00,6258719,30,2689,59702,59702,59888,59898,1000939,,,,,,,12-FEB-18 08:50:15,
982,DB,04-FEB-18 00:00:00,6251056,27,2763,59484,59484,59750,59750,2534790,,,,,,,12-FEB-18 08:50:15,
983,DB,04-FEB-18 00:00:00,6261036,68,7131,57672,57672,57142,57142,2172273,,,,,,,12-FEB-18 08:50:15,
984,DB,04-FEB-18 00:00:00,6252451,49,4981,64141,64141,63968,63968,2406882,,,,,,,12-FEB-18 08:50:15,
985,DB,04-FEB-18 00:00:00,6247197,52,2413,71399,71399,71851,71851,2693269,,,,,,,12-FEB-18 08:50:15,
986,DB,18-FEB-18 00:00:00,6272428,5,796,36285,36285,36285,36285,1000277,,,,,,,26-FEB-18 11:09:33,
987,DB,18-FEB-18 00:00:00,6274847,23,2182,44335,44335,44497,44497,1000498,,,,,,,26-FEB-18 11:09:33,
988,DB,18-FEB-18 00:00:00,6264696,2,6286,44125,44125,44015,44022,2868350,,,,,,,26-FEB-18 11:09:33,
989,DB,18-FEB-18 00:00:00,6268622,12,1638,77269,77269,77384,77384,2534800,,,,,,,26-FEB-18 11:09:33,
990,DB,18-FEB-18 00:00:00,6276431,17,7582,69891,69891,69927,69948,3088372,,,,,,,26-FEB-18 11:09:33,
991,DB,18-FEB-18 00:00:00,6265040,41,1942,85200,85200,85176,85187,2693293,,,,,,,26-FEB-18 11:09:33,
992,DB,18-FEB-18 00:00:00,6267960,14,3743,57051,57051,57256,57269,1000198,,,,,,,26-FEB-18 11:09:33,
993,DB,18-FEB-18 00:00:00,6273765,27,1244,75249,75249,75174,75186,2172303,,,,,,,26-FEB-18 11:09:33,
994,DB,18-FEB-18 00:00:00,6268121,26,7461,52135,52135,52184,52203,2693276,,,,,,,26-FEB-18 11:09:33,
995,DB,18-FEB-18 00:00:00,6266284,25,141,75130,75130,75367,75367,1000146,,,,,,,26-FEB-18 11:09:33,
996,DB,18-FEB-18 00:00:00,6271268,6,487,80756,80756,80668,80668,1001191,,,,,,,26-FEB-18 11:09:33,
997,DB,18-FEB-18 00:00:00,6267810,42,1577,36265,36265,36344,36344,1000144,,,,,,,26-FEB-18 11:09:33,
998,DB,18-FEB-18 00:00:00,6272724,42,3682,53446,53446,54021,54021,1001110,,,,,,,26-FEB-18 11:09:33,
999,DB,18-FEB-18 00:00:00,6273415,8,3630,36867,36867,36892,36899,2868355,,,,,,,26-FEB-18 11:09:33,
1000,DB,18-FEB-18 00:00:00,6273658,14,7329,49570,49570,49747,49747,2693259,,,,,,,26-FEB-18 11:09:33,
1001,DB,18-FEB-18 00:00:00,6269363,61,4983,42967,42967,43211,43211,2868329,,,,,,,26-FEB-18 11:09:33,
1002,DB,18-FEB-18 00:00:00,6270692,1,2039,64800,64800,64484,64484,2406890,,,,,1.0,4.849813860399717e+17,26-FEB-18 11:09:33,
1003,DB,18-FEB-18 00:00:00,6271734,26,758,39580,39580,39708,39723,2406894,,,,,,,26-FEB-18 11:09:33,
1004,DB,18-FEB-18 00:00:00,6265194,24,1867,80926,80926,81031,81045,2534865,,,,,,,26-FEB-18 11:09:33,
1005,DB,18-FEB-18 00:00:00,6276843,40,49,46360,46360,46300,46347,2693196,,,,,,,26-FEB-18 11:09:33,
1006,DB,18-FEB-18 00:00:00,6267968,54,4743,60155,60155,60313,60331,1001214,,,,,,,26-FEB-18 11:09:33,
1007,DB,18-FEB-18 00:00:00,6277107,28,4332,78611,78611,78936,78952,1000716,,,,,,,26-FEB-18 11:09:33,
1008,DB,18-FEB-18 00:00:00,6265924,31,1479,83254,83254,83981,83981,1932310,,,,,,,26-FEB-18 11:09:33,
1009,DB,18-FEB-18 00:00:00,6269636,51,2250,69855,69855,70409,70409,2534818,,,,,,,26-FEB-18 11:09:33,
1010,DB,18-FEB-18 00:00:00,6278823,39,2634,47266,47266,47590,47590,1932333,,,,,,,26-FEB-18 11:09:33,
1011,DB,18-FEB-18 00:00:00,6266154,2,3334,36346,36346,36298,36298,1000180,,,,,,,26-FEB-18 11:09:33,
1012,DB,18-FEB-18 00:00:00,6268535,18,2194,67712,67712,67861,67861,2868316,,,,,,,26-FEB-18 11:09:33,
1013,DB,17-FEB-18 00:00:00,6256248,27,3208,36567,36567,35605,35605,1000379,,,,,,,26-FEB-18 12:04:30,
1014,DB,17-FEB-18 00:00:00,6249847,27,2031,85801,85801,85626,85626,1000369,,,,,,,26-FEB-18 12:04:30,
1015,DB,18-FEB-18 00:00:00,6266961,56,131,76811,76811,76810,76822,2868370,,,,,,,26-FEB-18 11:09:33,
1016,DB,17-FEB-18 00:00:00,6247153,4,1631,66193,66193,66475,66475,1001239,,,,,,,26-FEB-18 12:04:30,
1017,DB,17-FEB-18 00:00:00,6249600,44,278,84804,84804,85572,85590,1000113,,,,,,,26-FEB-18 12:04:30,
1018,DB,17-FEB-18 00:00:00,6262719,22,189,61780,61780,61802,61802,2406905,,,,,,,26-FEB-18 12:04:30,
1019,DB,17-FEB-18 00:00:00,6253259,36,501,57707,57707,57742,57771,2693199,,,,,,,26-FEB-18 12:04:30,
1020,DB,17-FEB-18 00:00:00,6247460,11,755,58873,58873,58892,58892,1000152,,,,,,,26-FEB-18 12:04:30,
1021,DB,17-FEB-18 00:00:00,6245884,34,1319,62966,62966,63055,63055,1000716,,,,,,,26-FEB-18 12:04:30,
1022,DB,17-FEB-18 00:00:00,6248461,60,1879,33720,33720,33491,33491,1000950,,,,,,,26-FEB-18 12:04:30,
1023,DB,17-FEB-18 00:00:00,6248107,11,3566,47422,47422,47430,47430,2534800,,,,,,,26-FEB-18 12:04:30,
1024,DB,17-FEB-18 00:00:00,6253480,1,4795,56400,56400,56432,56432,2693195,,,,,,,26-FEB-18 12:04:30,
1025,DB,17-FEB-18 00:00:00,6246288,77,2036,34351,34351,34169,34169,1000962,,,,,,,26-FEB-18 12:04:30,
1026,DB,17-FEB-18 00:00:00,6254738,24,2686,68411,68411,68362,68371,1000898,,,,,,,26-FEB-18 12:04:30,
1027,DB,17-FEB-18 00:00:00,6247331,25,461,62940,62940,62561,62571,2534850,,,,,,,26-FEB-18 12:04:30,
